date,fetched_at,source_name,source_type,page_type,category,priority,asin,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,bought_past_month,badge,sponsored,product_url,image_url,page_url
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 4,seller,seller,MA Commerce (MC),1,B0GH7PS2MC,24,24,24,display_order,24,A4,,,,,,,no,https://www.amazon.com/Macorner-Personalized-Valentines-Anniversary-Boyfriend/dp/B0GH7PS2MC/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.YQZa4wyqqGllht4f2xmfuzWlm_0AnrY1MqVzPAg6MmxVx58eRZvb5ik98Cgj-o473JxxuYLoM8-r_R64gEKs5boNG_lSx0UUa6vNumszCK9UdxEAbHlZmQyuvt7UXbS-FmQYvZi0dPhQbKfq1z6MGG73jgeq7Qm7DoICPffcLYOqWgSTHUvjOGUixGzDGY8fel0446ZOxhDi9xXmztAcKyVYq4VFy4jvGzlQnFd2uV0.WD_sxzwg7SenbI6ekil7zFqLmy8Eyvq8Zl-wi-Gah7U&dib_tag=se&m=A3IJKC1NDEWYPR&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240969&s=merchant-items&sr=1-13,,https://www.amazon.com/s?i=merchant-items&me=A3IJKC1NDEWYPR&s=exact-aware-popularity-rank&ds=v1%3AkEwp4aFNK3lZTYLGu6qb2EXuf5d7aWkCpxwC3smOObM&marketplaceID=ATVPDKIKX0DER&qid=1776046069&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 4,seller,seller,MA Commerce (MC),1,B0GSFNS3HH,25,25,25,display_order,25,"Macorner Personalized Christian Throw Pillows (Insert Included), “God Says I Am”, Gifts for Girls, Daughter Granddaughter,...",,,,,,,no,https://www.amazon.com/Macorner-Personalized-Christian-Included-Granddaughter/dp/B0GSFNS3HH/ref=sr_1_14?dib=eyJ2IjoiMSJ9.YQZa4wyqqGllht4f2xmfuzWlm_0AnrY1MqVzPAg6MmxVx58eRZvb5ik98Cgj-o473JxxuYLoM8-r_R64gEKs5boNG_lSx0UUa6vNumszCK9UdxEAbHlZmQyuvt7UXbS-FmQYvZi0dPhQbKfq1z6MGG73jgeq7Qm7DoICPffcLYOqWgSTHUvjOGUixGzDGY8fel0446ZOxhDi9xXmztAcKyVYq4VFy4jvGzlQnFd2uV0.WD_sxzwg7SenbI6ekil7zFqLmy8Eyvq8Zl-wi-Gah7U&dib_tag=se&m=A3IJKC1NDEWYPR&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240969&s=merchant-items&sr=1-14,https://m.media-amazon.com/images/I/81t68e7Kn4L._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3IJKC1NDEWYPR&s=exact-aware-popularity-rank&ds=v1%3AkEwp4aFNK3lZTYLGu6qb2EXuf5d7aWkCpxwC3smOObM&marketplaceID=ATVPDKIKX0DER&qid=1776046069&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 4,seller,seller,MA Commerce (MC),1,B0H28P6Z3W,26,26,26,display_order,26,"Macorner Personalized LED Compact Mirror with Name & Birth Flower, Portable Pocket Mirror, Birthday Gift for Women Mom Dau...",,,,,,,no,https://www.amazon.com/Macorner-Personalized-Portable-Birthday-Accessories/dp/B0H28P6Z3W/ref=sr_1_15?dib=eyJ2IjoiMSJ9.YQZa4wyqqGllht4f2xmfuzWlm_0AnrY1MqVzPAg6MmxVx58eRZvb5ik98Cgj-o473JxxuYLoM8-r_R64gEKs5boNG_lSx0UUa6vNumszCK9UdxEAbHlZmQyuvt7UXbS-FmQYvZi0dPhQbKfq1z6MGG73jgeq7Qm7DoICPffcLYOqWgSTHUvjOGUixGzDGY8fel0446ZOxhDi9xXmztAcKyVYq4VFy4jvGzlQnFd2uV0.WD_sxzwg7SenbI6ekil7zFqLmy8Eyvq8Zl-wi-Gah7U&dib_tag=se&m=A3IJKC1NDEWYPR&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240969&s=merchant-items&sr=1-15,https://m.media-amazon.com/images/I/71Xsyi0pl3L._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3IJKC1NDEWYPR&s=exact-aware-popularity-rank&ds=v1%3AkEwp4aFNK3lZTYLGu6qb2EXuf5d7aWkCpxwC3smOObM&marketplaceID=ATVPDKIKX0DER&qid=1776046069&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 4,seller,seller,MA Commerce (MC),1,B0H1W8Z8FG,27,27,27,display_order,27,"Macorner Personalized Moon Phase Night Light for Dad, Custom Date LED Acrylic Lamp, Father’s Day Gift from Daughter Son, “...",,,,,,,no,https://www.amazon.com/Macorner-Personalized-Acrylic-Fathers-Daughter/dp/B0H1W8Z8FG/ref=sr_1_16?dib=eyJ2IjoiMSJ9.YQZa4wyqqGllht4f2xmfuzWlm_0AnrY1MqVzPAg6MmxVx58eRZvb5ik98Cgj-o473JxxuYLoM8-r_R64gEKs5boNG_lSx0UUa6vNumszCK9UdxEAbHlZmQyuvt7UXbS-FmQYvZi0dPhQbKfq1z6MGG73jgeq7Qm7DoICPffcLYOqWgSTHUvjOGUixGzDGY8fel0446ZOxhDi9xXmztAcKyVYq4VFy4jvGzlQnFd2uV0.WD_sxzwg7SenbI6ekil7zFqLmy8Eyvq8Zl-wi-Gah7U&dib_tag=se&m=A3IJKC1NDEWYPR&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240969&s=merchant-items&sr=1-16,https://m.media-amazon.com/images/I/71lnMS8DTHL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3IJKC1NDEWYPR&s=exact-aware-popularity-rank&ds=v1%3AkEwp4aFNK3lZTYLGu6qb2EXuf5d7aWkCpxwC3smOObM&marketplaceID=ATVPDKIKX0DER&qid=1776046069&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 4,seller,seller,MA Commerce (MC),1,B0DVBL912R,28,28,28,display_order,28,Amazon Business Card,,,,,,,no,https://www.amazon.com/dp/B0DVBL912R?plattr=ACOMFO&ie=UTF-8,,https://www.amazon.com/s?i=merchant-items&me=A3IJKC1NDEWYPR&s=exact-aware-popularity-rank&ds=v1%3AkEwp4aFNK3lZTYLGu6qb2EXuf5d7aWkCpxwC3smOObM&marketplaceID=ATVPDKIKX0DER&qid=1776046069&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0FMK9XY1W,1,1,1,display_order,1,"Personalized Vintage Washed Denim Cap for Grandpa, Dad – Custom Baseball Hat for Men, Christmas Birthday Gift for Daddy, Papa",,,,,,,no,https://www.amazon.com/Personalized-Favorite-People-Vintage-Washed/dp/B0FMK9XY1W/ref=sr_1_1?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-1,https://m.media-amazon.com/images/I/615LraZYH1L._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0FMKBY371,2,2,2,display_order,2,C1,,,,,,,no,https://www.amazon.com/Personalized-Favorite-People-Vintage-Washed/dp/B0FMKBY371/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-1,,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0FMKBMQZG,3,3,3,display_order,3,C2,,,,,,,no,https://www.amazon.com/Personalized-Favorite-People-Vintage-Washed/dp/B0FMKBMQZG/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-1,,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0G1SV64X4,4,4,4,display_order,4,C6,,,,,,,no,https://www.amazon.com/Personalized-Favorite-People-Vintage-Washed/dp/B0G1SV64X4/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-1,,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H25KZYJY,5,5,5,display_order,5,"Dad Forget Fathers Day We Love You Everyday - Personalized Leather Charging Mat, Custom Names Faux Leather Wireless Charge...",,,,,,,no,https://www.amazon.com/Dad-Forget-Fathers-Love-Everyday/dp/B0H25KZYJY/ref=sr_1_2?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-2,https://m.media-amazon.com/images/I/71psjWh6qgL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H25N69M9,6,6,6,display_order,6,"Dad Forget Fathers Day We Love You Everyday - Personalized Leather Charging Mat, Custom Names Faux Leather Wireless Charge...",,,,,,,no,https://www.amazon.com/Dad-Forget-Fathers-Love-Everyday/dp/B0H25N69M9/ref=sr_1_3?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-3,https://m.media-amazon.com/images/I/71p+OOD6AnL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H26WYCDV,7,7,7,display_order,7,"Adventure Partners for Life Couple Gift - Personalized Solar Mason Jar Light, Custom Camping Couple Lantern for Husband Wi...",,,,,,,no,https://www.amazon.com/Adventure-Partners-Life-Couple-Gift/dp/B0H26WYCDV/ref=sr_1_4?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-4,https://m.media-amazon.com/images/I/61x6jhtqLUL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H25M6D8B,8,8,8,display_order,8,"Dad Sketch Line Art Custom Photo for Dad, Husband - Personalized Charging Pad, Custom Photo Sketch Line Art Wireless Charg...",,,,,,,no,https://www.amazon.com/Sketch-Line-Custom-Photo-Husband/dp/B0H25M6D8B/ref=sr_1_5?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-5,https://m.media-amazon.com/images/I/61kTvLddmEL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0GLZ72HQ8,9,9,9,display_order,9,"TM TEEMAN Love Sewing Stained Glass - Personalized Accent Mug, Custom Name Sewing Machine Coffee Cup for Crafters, Sewers...",,,,,,,no,https://www.amazon.com/TM-TEEMAN-Sewing-Stained-Glass/dp/B0GLZ72HQ8/ref=sr_1_6?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-6,https://m.media-amazon.com/images/I/61gzWipm3hL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0FNVGYRQ2,10,10,10,display_order,10,"Custom Fishing Magazine Cover, Personalized Fishing Gifts for Men, Fly Fishing Gifts for Him, Fishing Dad Gift, Angler Fun...",,,,,,,no,https://www.amazon.com/Fishing-Magazine-Personalized-Fisherman-Memories/dp/B0FNVGYRQ2/ref=sr_1_7?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-7,https://m.media-amazon.com/images/I/61zPZbt3ShL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0FP8Y3L94,11,11,11,display_order,11,"To My Grandson, Watching You Grow, Love From Grandma, Pocket Watch, Gift For Grandsons, To My Son Personalized Engraved Po...",,,,,,,no,https://www.amazon.com/Grandson-Watching-Grandsons-Personalized-Engraved/dp/B0FP8Y3L94/ref=sr_1_8?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-8,https://m.media-amazon.com/images/I/61r5IEBnb-L._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H2B1QK9L,12,12,12,display_order,12,"Dad Forget Fathers Day We Love You Everyday - Personalized Leather Charging Mat, Custom Names Faux Leather Wireless Charge...",,,,,,,no,https://www.amazon.com/Dad-Forget-Fathers-Love-Everyday/dp/B0H2B1QK9L/ref=sr_1_9?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-9,https://m.media-amazon.com/images/I/71yQroDTqoL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H2HV2M6B,13,13,13,display_order,13,"Classic Edition - Personalized Custom Vintage Washed Denim Cap, Custom Year Classic Limited Edition Baseball Hat for Dad, ...",,,,,,,no,https://www.amazon.com/Classic-Personalized-Vintage-Baseball-Birthday/dp/B0H2HV2M6B/ref=sr_1_10?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-10,https://m.media-amazon.com/images/I/61d1+KfPlfL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 5,seller,seller,ZuneArt (Warrior),1,B0H1SBJVYM,14,14,14,display_order,14,"Custom Moon Phase By Date Gift For Dad Father's Day Keepsake - Personalized Night Light, This is What The Moon Looked Like...",,,,,,,no,https://www.amazon.com/Custom-Moon-Phase-Fathers-Keepsake/dp/B0H1SBJVYM/ref=sr_1_11?dib=eyJ2IjoiMSJ9.yFxQtnWeSmxGjFvENNUjduY-hiU5yfBVrgDOVubCI4hSAUqlUH8MUF47d6xe_oHdRPcDkq1LsiU36t4yv5o_5M7sSZkGblAmly3F7QeLoRerFXUM2W1gFproYXgK29fqkW4kAwhraY-JIzXolurnMN5csr7WkuAoP4RhnvcNK2i8j51vSbP1RAPcz51K1D43DJOxytORuRDOzdHleLE-ppknMS5g3IxGkqQOnd1U5lA.NKfWeopxByYUvMkdi5Ls6WnqSOQbtbEODDq09A3wW4Y&dib_tag=se&m=A15T7O8I2EPBUZ&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781240984&s=merchant-items&sr=1-11,https://m.media-amazon.com/images/I/61u6kEnN-TL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A15T7O8I2EPBUZ&s=exact-aware-popularity-rank&ds=v1%3A31fy69i5WkDT%2BCKADsgzf0KJ5dDH21fVCGztsujN%2Fic&marketplaceID=ATVPDKIKX0DER&qid=1776046083&ref=sr_st_exact-aware-popularity-rank
